timestamp,open,high,low,close,volume
2025-09-27 20:23:42.111244,43676.89024121143,43789.0431114278,43634.912405901305,43680.24565433402,484
2025-09-27 20:38:42.111244,43897.94920553968,43943.783523325714,43854.794608193864,43911.52990999496,379
2025-09-27 20:53:42.111244,43871.69881560078,43940.49592357239,43894.666499874984,43906.73477481953,422
2025-09-27 21:08:42.111244,44132.15883610018,44159.347294793595,44117.07375674606,44142.01009388268,343
2025-09-27 21:23:42.111244,43782.85873183975,43899.00560193473,43689.45032421491,43749.62709896027,295
2025-09-27 21:38:42.111244,43890.48930975938,43998.60558649965,43853.859053900625,43873.4912453076,215
2025-09-27 21:53:42.111244,43906.45639123763,44064.50977305467,43843.20879909809,43887.127076234385,306
2025-09-27 22:08:42.111244,43847.24901270516,43901.32153633137,43766.34136782814,43842.85474435556,359
2025-09-27 22:23:42.111244,43872.897345008794,43914.03159425425,43728.963718471656,43857.197631526935,498
2025-09-27 22:38:42.111244,43535.62335475741,43644.10863602255,43535.38497812157,43559.64106502785,401
2025-09-27 22:53:42.111244,43517.98375596547,43605.74672602537,43515.961596105306,43527.269052543284,327
2025-09-27 23:08:42.111244,43587.17483607015,43657.49641585534,43486.81310718288,43581.41470896109,238
2025-09-27 23:23:42.111244,43812.00306212982,43840.68142018719,43794.10112772011,43803.67758636337,235
2025-09-27 23:38:42.111244,43736.12145996103,43756.68069708365,43714.67617555017,43726.51582431338,231
2025-09-27 23:53:42.111244,43601.67049610995,43668.33486812769,43564.31379094797,43605.82055457045,324
2025-09-28 00:08:42.111244,43519.81306668991,43565.151204985654,43524.96312667328,43531.13576872382,276
2025-09-28 00:23:42.111244,43763.75799556151,43699.343582994836,43598.54890427038,43669.02485707018,83
2025-09-28 00:38:42.111244,43746.119912398164,43783.698636015106,43557.95389200444,43718.91629421019,256
2025-09-28 00:53:42.111244,43652.425458614765,43747.621976798684,43573.70089260646,43640.031034336185,93
2025-09-28 01:08:42.111244,43710.60366504805,43889.01750770613,43673.38234042226,43717.599919994245,422
2025-09-28 01:23:42.111244,43719.20375827918,43767.403056977724,43652.353822526624,43732.7403230875,294
2025-09-28 01:38:42.111244,43874.69182454668,43953.08570548374,43859.047108613646,43878.615842358486,303
2025-09-28 01:53:42.111244,43782.671514275535,43794.33142488688,43670.982578126175,43773.886648967935,158
2025-09-28 02:08:42.111244,43668.903031347436,43793.899417999164,43720.766341646464,43725.316097669325,372
2025-09-28 02:23:42.111244,43619.99695752931,43828.3821902244,43666.938848568614,43667.078645390546,163
2025-09-28 02:38:42.111244,43429.02370219361,43473.369918527664,43397.31189555849,43448.130173861784,485
2025-09-28 02:53:42.111244,43499.341169215884,43545.43614648392,43367.01838240925,43493.126986112526,327
2025-09-28 03:08:42.111244,43525.685853216004,43640.927841439414,43411.900158407414,43532.86404763056,286
2025-09-28 03:23:42.111244,43578.553473600965,43603.174444061704,43486.78202895718,43534.20983681798,78
2025-09-28 03:38:42.111244,43455.12863389289,43508.52204922323,43458.27158881662,43499.60053750277,447
2025-09-28 03:53:42.111244,43265.33333279815,43533.58063301473,43232.19030399853,43287.87369688625,271
2025-09-28 04:08:42.111244,43270.958421392235,43399.53455467425,43146.50599609558,43225.355669162505,367
2025-09-28 04:23:42.111244,43178.460842114786,43284.056411788515,43070.628707221476,43174.52726237453,320
2025-09-28 04:38:42.111244,43081.309720166384,43086.297090404434,43035.837715962036,43054.764442682346,291
2025-09-28 04:53:42.111244,43092.68776492158,43160.5224937787,42925.70545343651,43031.1503566235,447
2025-09-28 05:08:42.111244,43071.52262329968,43134.49316732193,43064.897146711024,43092.33675583673,420
2025-09-28 05:23:42.111244,43372.8639815756,43398.04175101636,43323.76888190937,43375.843411709364,455
2025-09-28 05:38:42.111244,43394.43604729726,43485.60618789039,43292.05290860247,43402.60885432519,146
2025-09-28 05:53:42.111244,43383.18239349016,43579.57732667523,43382.055203617405,43441.82018362466,392
2025-09-28 06:08:42.111244,43421.920162838105,43544.98351404713,43357.95242189855,43431.23206695078,430
2025-09-28 06:23:42.111244,43170.4270209684,43221.22571700334,43112.841672684386,43143.99515534698,425
2025-09-28 06:38:42.111244,43156.81453097501,43231.01002010194,43020.73192122067,43140.59684472065,312
2025-09-28 06:53:42.111244,43168.7826419845,43181.512943472524,43094.55521001677,43150.21014690286,389
2025-09-28 07:08:42.111244,43509.00996504751,43572.64347614101,43510.18997703945,43520.275234466695,56
2025-09-28 07:23:42.111244,43472.31694336041,43508.95270791878,43403.913909489136,43491.999860440585,322
2025-09-28 07:38:42.111244,43575.88840263863,43594.59814523725,43330.784292660835,43537.810732481674,337
2025-09-28 07:53:42.111244,43518.26322332622,43536.150125071865,43439.66877757119,43533.18273771695,430
2025-09-28 08:08:42.111244,43367.282263928864,43416.832433348594,43294.1611929312,43358.459802765065,384
2025-09-28 08:23:42.111244,43535.362036053695,43612.701521490766,43315.6375709265,43530.46199563337,254
2025-09-28 08:38:42.111244,43687.68223171515,43682.16025145006,43609.69513384309,43643.83072122744,233
2025-09-28 08:53:42.111244,43792.20665470512,43813.36272783572,43747.79470968442,43763.06428397495,367
2025-09-28 09:08:42.111244,43588.37717782678,43642.242696454116,43618.004077113816,43627.23493644679,107
2025-09-28 09:23:42.111244,43802.606258775006,43947.64495809314,43741.55797370055,43838.23285377826,160
2025-09-28 09:38:42.111244,43645.901259592545,43649.36841197008,43419.634180345645,43628.53396505047,235
2025-09-28 09:53:42.111244,43715.21117039019,43741.363263421605,43663.92621655289,43717.14129981156,180
2025-09-28 10:08:42.111244,44032.633260855495,44099.127532961764,44038.53827619896,44046.28841437411,138
2025-09-28 10:23:42.111244,43928.75557281539,43908.88078309102,43870.228566010126,43898.28673629556,385
2025-09-28 10:38:42.111244,43819.54462900886,43820.70466586828,43755.29164940065,43813.92084754619,167
2025-09-28 10:53:42.111244,43831.02104460708,44031.08240064992,43731.655847988346,43829.44732300039,306
2025-09-28 11:08:42.111244,43777.899604796665,43755.84133635305,43624.830122747364,43754.50474557401,159
2025-09-28 11:23:42.111244,43511.23073175685,43668.65967660285,43461.146538995534,43522.48400160515,116
2025-09-28 11:38:42.111244,43580.40278808128,43631.023264197014,43331.80059521762,43533.347218517105,197
2025-09-28 11:53:42.111244,43350.93900345226,43481.406235249684,43328.60019349265,43374.58043214925,269
2025-09-28 12:08:42.111244,43465.90593942584,43529.60471971828,43379.434823240954,43446.19806743557,263
2025-09-28 12:23:42.111244,43351.87818815134,43352.77151176213,43191.31565952625,43308.863202991546,111
2025-09-28 12:38:42.111244,43500.61326975707,43580.85154367887,43532.10554886753,43541.932134435236,105
2025-09-28 12:53:42.111244,43414.72285600027,43478.16492761642,43314.94768540262,43425.022911275846,486
2025-09-28 13:08:42.111244,43411.55867632262,43395.08347966683,43352.007416805056,43377.29245453605,498
2025-09-28 13:23:42.111244,43534.61614426448,43651.98476213799,43479.44611550477,43499.89880783255,361
2025-09-28 13:38:42.111244,43310.70306304687,43322.51150206226,43264.14807202593,43315.84793105852,383
2025-09-28 13:53:42.111244,43328.50555912988,43376.00611166686,43269.372836972616,43350.545691940184,478
2025-09-28 14:08:42.111244,43575.87395044352,43573.48119707384,43530.58554485153,43547.1958757736,384
2025-09-28 14:23:42.111244,43342.15863435791,43311.523039433,43221.489487651525,43306.652161280464,145
2025-09-28 14:38:42.111244,43299.986110296,43350.150820783136,43284.11552763295,43334.92601075137,195
2025-09-28 14:53:42.111244,43338.36979111069,43435.65516839053,43218.98281282825,43374.48720057968,97
2025-09-28 15:08:42.111244,43499.09710249684,43618.32980103435,43485.105407800096,43492.33940203733,343
2025-09-28 15:23:42.111244,43326.256385099536,43326.92092918784,43265.814775048006,43307.37556609667,327
2025-09-28 15:38:42.111244,43100.913772268184,43230.552732669705,43102.64254564521,43109.88584482508,252
2025-09-28 15:53:42.111244,43209.13466495814,43302.08875502251,43101.298018593,43188.75585035867,248
2025-09-28 16:08:42.111244,43212.57822382958,43301.95727625677,43124.23742329837,43233.882322034704,378
2025-09-28 16:23:42.111244,43208.59421230542,43314.98099499408,43215.947860167544,43272.03502027763,434
2025-09-28 16:38:42.111244,43311.86399022325,43456.9518022654,43298.17825069316,43324.581022393235,475
2025-09-28 16:53:42.111244,43225.0530492429,43376.58392497605,43166.13811929477,43223.15608484751,430
2025-09-28 17:08:42.111244,43250.29771131582,43268.89930915646,43241.09230322902,43258.572910112714,173
2025-09-28 17:23:42.111244,43268.35445388878,43380.66714726163,43131.64327317917,43303.112551798564,249
2025-09-28 17:38:42.111244,43142.0691405093,43218.16199519563,43132.07573802776,43196.53860978567,124
2025-09-28 17:53:42.111244,43461.56089301739,43724.71919825019,43365.384445261974,43476.98355714843,206
2025-09-28 18:08:42.111244,43575.56693912575,43674.185773394274,43405.510147341614,43548.63726597626,183
2025-09-28 18:23:42.111244,43408.20643526932,43408.16364324926,43256.05182537231,43370.52051208691,361
2025-09-28 18:38:42.111244,43505.21372559719,43582.59761627245,43414.93730716111,43469.58232407304,169
2025-09-28 18:53:42.111244,43299.48155817553,43333.939953260175,43245.66524086823,43323.95884422999,61
2025-09-28 19:08:42.111244,43407.98911577349,43538.81558779399,43277.05483741459,43442.6003054824,284
2025-09-28 19:23:42.111244,43631.86745147396,43625.668494851256,43586.985709519504,43616.968413024566,344
2025-09-28 19:38:42.111244,43513.497836310795,43650.45244876436,43422.48483896469,43494.44483596286,157
2025-09-28 19:53:42.111244,43651.53511419658,43688.939679247334,43541.78833896272,43639.530026040564,445
2025-09-28 20:08:42.111244,43641.60403754495,43799.813556289526,43655.9383575205,43702.025935772086,82
2025-09-28 20:23:42.111244,43799.907192915816,43856.6292202274,43764.88464556741,43825.91373046232,169
2025-09-28 20:38:42.111244,44110.120784842875,44121.821849117514,44009.27623722991,44111.01144855146,305
2025-09-28 20:53:42.111244,44089.398547681,44087.85458030059,44056.56109874509,44074.78200184208,132
2025-09-28 21:08:42.111244,43985.31956875758,43976.77320189751,43836.13436209333,43962.30034787951,230
2025-09-28 21:23:42.111244,43833.7795597952,43832.50552108405,43777.404544529636,43829.45195412674,277
2025-09-28 21:38:42.111244,43717.58269626912,43769.10853826743,43686.739784906895,43707.65918207297,324
2025-09-28 21:53:42.111244,43699.21866010274,43795.31582702799,43663.4490578516,43696.67269635191,235
2025-09-28 22:08:42.111244,43768.99284449201,43813.54996106483,43693.60319858782,43748.42426326546,390
2025-09-28 22:23:42.111244,43799.89262340074,43815.25293327796,43701.41099958521,43790.50665385601,260
2025-09-28 22:38:42.111244,43917.135041703885,43987.29246781644,43826.102106734295,43915.162911902466,298
2025-09-28 22:53:42.111244,43909.64090240109,44031.42549021993,43908.01949316833,43917.69196637521,433
2025-09-28 23:08:42.111244,44138.73959139113,44293.9585511875,44117.84435612324,44136.300848639854,92
2025-09-28 23:23:42.111244,44111.718835710395,44115.286370577094,44017.27734434476,44097.181094345215,122
2025-09-28 23:38:42.111244,44513.80950169165,44545.49295291035,44397.62232585928,44505.78524002471,478
2025-09-28 23:53:42.111244,44611.638905430875,44657.998127916806,44570.085733365195,44600.214112880516,391
2025-09-29 00:08:42.111244,44512.50090594965,44518.51133443876,44465.22711333382,44472.21925010912,68
2025-09-29 00:23:42.111244,44320.11906377341,44372.979531830286,44227.15394629997,44312.16414609101,214
2025-09-29 00:38:42.111244,44365.643823454346,44454.467798216094,44311.31955901907,44385.11377906854,316
2025-09-29 00:53:42.111244,44378.68133554054,44407.65279760908,44337.38650089199,44352.17313196071,489
2025-09-29 01:08:42.111244,44418.866026635515,44554.291855725394,44364.60885801576,44459.85197676558,177
2025-09-29 01:23:42.111244,44498.973989720485,44552.65822005733,44455.93749683751,44531.416391142666,458
2025-09-29 01:38:42.111244,44531.14624287679,44593.49771833637,44434.88387395292,44521.07082493519,404
2025-09-29 01:53:42.111244,44410.12243794957,44511.05365598807,44331.396240768016,44394.630537915975,350
2025-09-29 02:08:42.111244,44130.630688199024,44237.59647888389,44068.80666249901,44167.982224904146,367
2025-09-29 02:23:42.111244,44090.099228355546,44143.16977055903,44100.51603560355,44101.58375278515,400
2025-09-29 02:38:42.111244,44212.439827658134,44245.697549058386,44070.759408501704,44230.62234262472,191
2025-09-29 02:53:42.111244,44248.71488524885,44383.96124531938,44204.902601812784,44263.3151749353,83
2025-09-29 03:08:42.111244,44105.34106210775,44136.388285120076,44012.269468059494,44077.03312881956,147
2025-09-29 03:23:42.111244,44124.78420229471,44164.07606884389,44067.0626340292,44103.58903838829,259
2025-09-29 03:38:42.111244,44161.39175064305,44368.94713250629,44132.264649767145,44161.96541603866,365
2025-09-29 03:53:42.111244,44013.5867134861,44188.06285645077,44017.201948908776,44029.965571299545,369
2025-09-29 04:08:42.111244,44013.11361777582,44069.69173150558,43899.59096287233,44053.60310788243,247
2025-09-29 04:23:42.111244,44105.51873450384,44095.89563419186,43873.73493249277,44062.91318634038,484
2025-09-29 04:38:42.111244,43909.80982936539,43941.33442461598,43787.91636130641,43892.04641235684,305
2025-09-29 04:53:42.111244,43925.09321397794,44014.25504605966,43880.367873707284,43946.29328710013,91
2025-09-29 05:08:42.111244,44052.57772167517,44100.32835039925,43882.56860798031,44030.98973674642,454
2025-09-29 05:23:42.111244,44191.91948529652,44206.33400673109,44084.39404982265,44194.02619391376,153
2025-09-29 05:38:42.111244,44344.061987264184,44394.44102476992,44227.299647268475,44352.67527241005,438
2025-09-29 05:53:42.111244,44159.659983756224,44244.15812454392,44094.579721710164,44146.60363790754,371
2025-09-29 06:08:42.111244,43984.263705113946,44060.61781285418,43877.83655765688,44006.50865261133,419
2025-09-29 06:23:42.111244,44074.03001779837,44112.492617086595,43997.392128856125,44084.342713383674,238
2025-09-29 06:38:42.111244,44165.63320863755,44237.644499711336,44126.27299853933,44161.989376711565,441
2025-09-29 06:53:42.111244,44224.841764561956,44322.06839307595,44049.966921720465,44239.825300348515,371
2025-09-29 07:08:42.111244,44838.38635094581,44823.81379917887,44780.27973950785,44818.31379463778,392
2025-09-29 07:23:42.111244,44960.598137043155,45050.328889427736,44888.39189973192,44904.52614193281,111
2025-09-29 07:38:42.111244,45052.81081467274,45162.474435341275,44971.886080924014,45075.43975865095,453
2025-09-29 07:53:42.111244,45169.16503497686,45249.68929593724,45135.879986006315,45219.11879386598,437
2025-09-29 08:08:42.111244,45257.35404722862,45396.6620530158,45299.75837055844,45317.406252252906,192
2025-09-29 08:23:42.111244,45266.18059200306,45314.26047079381,45242.19171238308,45270.69463624791,271
2025-09-29 08:38:42.111244,45365.22385230916,45424.56570217678,45313.852976572925,45385.118790012944,489
2025-09-29 08:53:42.111244,45276.009593555376,45316.10866981512,45246.39356975726,45269.77377852336,69
2025-09-29 09:08:42.111244,45238.8076883642,45300.65712406072,45223.88207756438,45234.829758203414,329
2025-09-29 09:23:42.111244,45114.507491321674,45179.857019718984,45158.85312799863,45162.6039967201,314
2025-09-29 09:38:42.111244,45121.01737343466,45210.31853727306,45123.30275841057,45175.4638883191,297
2025-09-29 09:53:42.111244,45532.11944122156,45622.51869191026,45416.57107632835,45523.24144401118,165
2025-09-29 10:08:42.111244,45247.79330085506,45269.31628082259,45108.014277421404,45243.730435813464,454
2025-09-29 10:23:42.111244,45334.47369510971,45470.35601829825,45296.82376174411,45347.2482350607,304
2025-09-29 10:38:42.111244,45056.20531751933,45178.82060771633,45025.46109282844,45105.9196250733,346
2025-09-29 10:53:42.111244,45049.85035377889,45077.5848102827,45029.01824110883,45035.70861589594,62
2025-09-29 11:08:42.111244,45237.78696249481,45303.08182213379,45186.50794075128,45199.62997613209,438
2025-09-29 11:23:42.111244,45218.19022289404,45230.96003135971,45170.597975229444,45209.85074968747,497
2025-09-29 11:38:42.111244,45023.34358697217,45080.342180381966,44901.992735652944,45048.76780368912,95
2025-09-29 11:53:42.111244,44943.38758295832,44964.32187361686,44852.87954044293,44942.05101799119,383
2025-09-29 12:08:42.111244,45003.58602859442,45133.55559697365,44980.74746078016,45044.569451022435,291
2025-09-29 12:23:42.111244,44967.332048371085,44971.996834495294,44899.22791315258,44935.59322695592,120
2025-09-29 12:38:42.111244,44971.096116120156,45114.43221268838,44898.26513172666,44968.64078608427,108
2025-09-29 12:53:42.111244,44923.0106254083,45062.9777773928,44949.430762740834,44976.055332760894,253
2025-09-29 13:08:42.111244,44869.87382049776,44920.74685398325,44872.378272554044,44878.89405131107,100
2025-09-29 13:23:42.111244,45214.96348070795,45283.14988202021,45089.63526022081,45201.06443540092,65
2025-09-29 13:38:42.111244,45286.739630810414,45311.10966056048,45098.83032687067,45296.73105943968,100
2025-09-29 13:53:42.111244,44985.26157048889,44999.27157331216,44892.51042292022,44993.53844213209,273
2025-09-29 14:08:42.111244,44985.35329382713,45077.815880135975,45010.30094292108,45022.08536003855,177
2025-09-29 14:23:42.111244,44940.3923906268,44974.38280431613,44911.75409075779,44923.39616101435,219
2025-09-29 14:38:42.111244,45032.38585592426,45065.403164742296,45050.70408634366,45051.839931924835,316
2025-09-29 14:53:42.111244,44868.847230540836,44943.16858508116,44846.754626173744,44933.540591850986,117
2025-09-29 15:08:42.111244,44905.77117520189,44974.54544792808,44843.5331006706,44916.908896322,170
2025-09-29 15:23:42.111244,45022.670250327224,45061.922656910516,44974.003309906824,44993.235758860115,229
2025-09-29 15:38:42.111244,45112.06992527869,45259.31907421668,45048.04980281211,45123.677808676686,275
2025-09-29 15:53:42.111244,44996.35166786308,45107.98546912245,44931.47036053601,44944.21211830937,443
2025-09-29 16:08:42.111244,44907.48474208074,45011.04846219805,44874.93972086064,44894.61570362429,377
2025-09-29 16:23:42.111244,44834.115422509596,44827.5675199152,44812.620045391486,44823.95267764119,240
2025-09-29 16:38:42.111244,44722.68011546866,44806.738448587916,44650.268025811434,44726.53206344619,469
2025-09-29 16:53:42.111244,44989.880383946474,45021.03620492281,44979.33143079264,44991.928970179404,350
2025-09-29 17:08:42.111244,45045.35228846102,45080.937750387464,44982.77879083648,45053.2549975146,300
2025-09-29 17:23:42.111244,44855.63309329292,44909.04153313752,44851.84552636284,44864.701175055394,55
2025-09-29 17:38:42.111244,45018.88525266668,45067.68358093169,44895.807548009536,45002.959237804665,311
2025-09-29 17:53:42.111244,45293.78650115389,45348.16790417459,45300.98273004632,45321.86143804761,140
2025-09-29 18:08:42.111244,45445.03318295961,45560.093928263435,45451.56036723069,45477.309997821336,243
2025-09-29 18:23:42.111244,45216.287422093024,45336.74092350559,45184.60675221948,45249.983273619284,378
2025-09-29 18:38:42.111244,45239.29656981072,45178.353379246495,45065.64226582254,45177.926933380404,113
2025-09-29 18:53:42.111244,45384.45266349956,45435.41997039122,45231.0286505516,45368.54237644944,343
2025-09-29 19:08:42.111244,45272.105493348085,45342.57213366695,45178.52352788869,45262.97072729768,275
2025-09-29 19:23:42.111244,45298.396972101866,45366.985520071576,45259.74953242115,45330.122412210665,494
2025-09-29 19:38:42.111244,45465.59655993636,45478.36768595258,45387.14349193561,45446.89629091612,383
2025-09-29 19:53:42.111244,45304.938350476856,45380.17211313995,45236.26218195007,45308.435490870455,112
2025-09-29 20:08:42.111244,45306.5105263862,45353.63475728175,45219.3745672109,45300.08545815224,416
2025-09-29 20:23:42.111244,44785.17551835703,44954.58685373284,44774.649106519864,44814.47412783293,120
2025-09-29 20:38:42.111244,44666.202818046375,44668.16842412382,44510.196460771665,44661.394752323846,69
2025-09-29 20:53:42.111244,44611.373294159726,44747.258355842394,44608.618000198614,44624.08830030592,382
2025-09-29 21:08:42.111244,44414.531258991345,44533.074271143574,44428.81612718044,44437.49959370225,294
2025-09-29 21:23:42.111244,44704.963250057255,44686.431550933405,44641.75905774959,44682.94005998304,113
2025-09-29 21:38:42.111244,44422.8663897241,44480.183645686084,44329.52920227191,44468.99762398,342
2025-09-29 21:53:42.111244,44420.51300959593,44561.1422564626,44378.11151648642,44403.56972166651,413
2025-09-29 22:08:42.111244,44444.29416295706,44506.83952595961,44401.68770740976,44423.75957895047,469
2025-09-29 22:23:42.111244,44614.140032734904,44643.68631894576,44619.56468839685,44640.52934300144,274
2025-09-29 22:38:42.111244,44401.1189371816,44510.482503582134,44311.88054214497,44425.72879101557,315
2025-09-29 22:53:42.111244,44594.091354091885,44640.19451278695,44581.66114763493,44600.78212452988,211
2025-09-29 23:08:42.111244,44611.35694068773,44737.61361677941,44556.795743012095,44602.89585437386,94
2025-09-29 23:23:42.111244,44451.662677653294,44547.155225260205,44402.207553368324,44456.248327407724,368
2025-09-29 23:38:42.111244,44539.149493044024,44573.10601316369,44377.357405147275,44526.142619238264,318
2025-09-29 23:53:42.111244,44609.46973384146,44588.012932986494,44500.067815573086,44556.58034426534,74
2025-09-30 00:08:42.111244,44451.89508030807,44469.060297491225,44447.40067033285,44467.12658338257,432
2025-09-30 00:23:42.111244,44426.72026770103,44519.730596677466,44463.37479662224,44478.17566682213,349
